"","pupilid","schoolid","district","bungoma","division","zone","tracking","sbm","girl","agetest","etpteacher","lowstream","stream_meanpercentile","SDstream_std_mark","MEANstream_std_mark","bottomhalf","tophalf","bottomquarter","secondquarter","thirdquarter","topquarter","std_mark","percentile","realpercentile","quantile5p","attrition","wordscore","sentscore","letterscore","spellscore","sentscore24","letterscore24","spellscore24","litscore","additions_score","substractions_score","multiplications_score","mathscoreraw","totalscore","rMEANstream_std_baselinemark","rSDstream_std_baselinemark","rMEANstream_std_total","rSDstream_std_total","rMEANstream_std_math","rSDstream_std_math","rMEANstream_std_lit","rSDstream_std_lit","r2_attrition","r2_age","r2_wordscore","r2_sentscore","r2_letterscore","r2_spellscore","r2_sentscore24","r2_letterscore24","r2_spellscore24","r2_litscore","r2_mathscoreraw","r2_additions_score","r2_substractions_score","r2_multiplications_score","r2_totalscore"
"2086",7201058,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,1,0,44.0408172607422,0.943735897541046,-0.22458653151989,0,1,0,0,1,0,0.557978093624115,72.4489822387695,73,15,0,22,26,70,7,15.6000003814697,24,16.7999992370605,19.5999984741211,5,5,0,10,29.5999984741211,-0.24380587041378,0.942722499370575,0.0665921792387962,0.887705743312836,0.0991098508238792,0.879131555557251,0.0457616932690144,0.875671863555908,0,9,22,32,70,10,19.2000007629395,24,24,22.2999992370605,15,6,6,3,37.2999992370605
"2087",7201059,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,0,0,56.5476188659668,1.02257561683655,0.233944475650787,1,0,0,1,0,0,-0.6818026304245,43.877555847168,44,9,0,0,9,0,0,5.40000009536743,0,0,1.35000002384186,0,1,0,1,2.34999990463257,0.258116513490677,1.02067077159882,-0.0449650511145592,1.09244132041931,-0.0322828032076359,1.06663489341736,-0.0458986200392246,1.10774910449982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",7201061,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,11,0,0,56.5476188659668,1.02257561683655,0.233944475650787,0,1,0,0,0,1,1.20604526996613,86.7346954345703,87,18,0,22,30,52,5,18,17.8285713195801,12,17.4571418762207,4,5,2,11,28.4571418762207,0.217932179570198,1.02922177314758,-0.106722295284271,1.10705697536469,-0.102759785950184,1.13075256347656,-0.0980492532253265,1.10518002510071,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089",7201062,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,1,0,44.0408172607422,0.943735897541046,-0.22458653151989,1,0,1,0,0,0,-1.1232396364212,12.2448978424072,13,3,0,0,8,18,0,4.80000019073486,6.17142868041992,0,2.7428572177887,3,3,0,6,8.74285697937012,-0.211191609501839,0.947781264781952,0.128744035959244,0.867248952388763,0.137185826897621,0.839822113513947,0.112226240336895,0.876953363418579,0,11,2,6,36,2,3.59999990463257,12.3428573608398,4.80000019073486,5.68571472167969,9,3,6,0,14.6857147216797
"2090",7201066,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,7,1,0,44.0408172607422,0.943735897541046,-0.22458653151989,1,0,1,0,0,0,-1.02931690216064,17.3469371795654,18,4,0,0,0,23,0,0,7.88571405410767,0,1.97142851352692,2,3,0,5,6.97142839431763,-0.21268492937088,0.949524223804474,0.134813115000725,0.855249762535095,0.147911533713341,0.816098630428314,0.115640051662922,0.871029198169708,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",7201579,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,0,0,56.5476188659668,1.02257561683655,0.233944475650787,0,1,0,0,1,0,0.069579616189003,54.0816307067871,55,11,0,0,10,0,2,6,0,4.80000019073486,2.70000004768372,3,5,0,8,10.6999998092651,0.240012869238853,1.03405594825745,-0.0638006031513214,1.11312019824982,-0.0807500705122948,1.13390898704529,-0.0500435121357441,1.11124217510223,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092",7201580,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,0,0,56.5476188659668,1.02257561683655,0.233944475650787,0,1,0,0,0,1,1.22482979297638,88.7755126953125,89,18,0,16,6,48,7,3.59999990463257,16.4571437835693,16.7999992370605,13.2142858505249,3,4,1,8,21.2142868041992,0.217613577842712,1.02887856960297,-0.0882981494069099,1.11713564395905,-0.0807500705122948,1.13390898704529,-0.0833277255296707,1.11503756046295,0,11,20,7,70,8,4.19999980926514,24,19.2000007629395,16.8500003814697,13,7,6,0,29.8500003814697
"2093",7201582,720,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,11,1,0,44.0408172607422,0.943735897541046,-0.22458653151989,0,1,0,0,0,1,0.95245373249054,82.6530609130859,83,17,0,22,32,66,9,19.2000007629395,22.6285705566406,21.6000003814697,21.3571434020996,7,6,3,16,37.3571434020996,-0.25358772277832,0.930190443992615,0.0450279377400875,0.83859658241272,0.0480421595275402,0.789253890514374,0.039102416485548,0.860608041286469,0,12,20,36,70,9,21.6000003814697,24,21.6000003814697,21.7999992370605,16,8,6,2,37.7999992370605
"2094",7221002,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,0,1,0,0,-0.657777845859528,25.8928527832031,26,6,0,1,0,9,0,0,3.08571434020996,0,1.02142858505249,3,3,2,8,9.02142906188965,-0.0939194932579994,1.11516296863556,-0.089501716196537,1.01377809047699,-0.118574023246765,1.01670503616333,-0.0419802442193031,1.0641405582428,0,9,0,5,0,0,3,0,0,0.75,11,6,5,0,11.75
"2095",7221003,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,12,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,0,1,1.67906427383423,90.1785736083984,91,19,0,0,0,65,0,0,22.2857151031494,0,5.57142877578735,5,5,3,13,18.5714282989502,0.0957712307572365,0.811188340187073,0.124617032706738,1.0268931388855,0.148780256509781,1.00103712081909,0.075734905898571,0.953512609004974,0,11,6,1,45,0,0.600000023841858,15.4285717010498,0,5.50714302062988,13,6,5,2,18.5071430206299
"2096",7221004,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,1,0,-0.190409421920776,50.8928604125977,51,11,0,0,6,0,0,3.59999990463257,0,0,0.899999976158142,4,1,1,6,6.90000009536743,-0.10055448114872,1.11572253704071,-0.0856143459677696,1.01264774799347,-0.111790172755718,1.01756155490875,-0.0415663383901119,1.06393420696259,0,10,0,0,10,0,0,3.42857146263123,0,0.857142865657806,5,4,1,0,5.85714292526245
"2097",7221006,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,1.58559060096741,97.3214263916016,98,20,0,22,0,53,6,0,18.1714286804199,14.3999996185303,13.6428565979004,5,6,3,14,27.6428565979004,-0.130274146795273,1.09597361087799,-0.131670892238617,0.97224885225296,-0.142733931541443,0.994514942169189,-0.0914240553975105,1.02931392192841,0,10,20,30,56,9,18,19.2000007629395,21.6000003814697,19.7000007629395,13,7,4,2,32.7000007629395
"2098",7221008,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,12,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,0.650853753089905,76.7857131958008,77,16,0,0,12,0,0,7.19999980926514,0,0,1.79999995231628,3,0,0,3,4.80000019073486,-0.113567493855953,1.11094200611115,-0.0818756148219109,1.0104033946991,-0.102465093135834,1.01297271251678,-0.0446431376039982,1.06522727012634,0,10,0,0,0,0,0,0,0,0,3,3,0,0,3
"2099",7221009,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,-0.0969357341527939,54.4642868041992,55,11,0,5,4,6,0,2.40000009536743,2.05714297294617,0,2.36428570747375,3,3,0,6,8.36428546905518,0.138847649097443,0.856891393661499,0.176693826913834,1.02233231067657,0.211318865418434,1.00605463981628,0.105839259922504,0.946092069149017,0,9,0,0,14,0,0,4.80000019073486,0,1.20000004768372,7,2,5,0,8.19999980926514
"2100",7221010,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,0,1,0,0,-0.190409421920776,48.2142868041992,49,10,0,0,0,15,0,0,5.14285707473755,0,1.28571426868439,4,2,0,6,7.2857141494751,-0.10055448114872,1.11572253704071,-0.0863123461604118,1.01293683052063,-0.111790172755718,1.01756155490875,-0.0428821668028831,1.06455516815186,0,11,0,1,35,0,0.600000023841858,12,0,3.15000009536743,8,4,4,0,11.1499996185303
"2101",7221011,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,12,0,0,58.0357131958008,0.854783535003662,0.13471645116806,1,0,0,1,0,0,-0.283883094787598,41.9642868041992,42,9,0,0,4,19,2,2.40000009536743,6.51428556442261,4.80000019073486,3.42857146263123,3,5,1,9,12.4285717010498,0.143757045269012,0.854076027870178,0.155313774943352,1.03257274627686,0.183434620499611,1.01741635799408,0.0957107990980148,0.951521754264832,0,10,0,1,31,0,0.600000023841858,10.6285715103149,0,2.80714297294617,10,4,4,2,12.8071432113647
"2102",7221012,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-1.03167259693146,16.9642810821533,17,4,0,0,1,0,0,0.600000023841858,0,0,0.150000005960464,0,0,0,0,0.150000005960464,-0.0888485386967659,1.11302828788757,-0.073911115527153,1.00108563899994,-0.0939633846282959,1.00041306018829,-0.039016917347908,1.06243276596069,0,9,2,8,0,0,4.80000019073486,0,0,1.70000004768372,0,0,0,0,1.70000004768372
"2103",7221013,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,0,1,1.77253794670105,91.9642868041992,92,19,0,0,8,28,1,4.80000019073486,9.60000038146973,2.40000009536743,4.20000028610229,5,3,0,8,12.2000007629395,0.0936058685183525,0.804488003253937,0.156488448381424,1.03229486942291,0.192499294877052,1.01586055755615,0.0884662792086601,0.953600227832794,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104",7221014,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,1.86601173877716,93.75,94,19,0,0,8,20,0,4.80000019073486,6.85714292526245,0,2.91428565979004,6,5,0,11,13.91428565979,-0.135909467935562,1.08907127380371,-0.0989855155348778,1.01218199729919,-0.129823282361031,1.00955903530121,-0.0484907813370228,1.06608724594116,0,9,5,0,52,4,0,17.8285713195801,9.60000038146973,8.10714340209961,7,3,4,0,15.1071434020996
"2105",7221015,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,0.837801158428192,88.3928604125977,89,18,0,20,8,58,9,4.80000019073486,19.8857135772705,21.6000003814697,16.5714282989502,8,6,2,16,32.5714263916016,-0.116690687835217,1.1088250875473,-0.147020563483238,0.939084053039551,-0.152552470564842,0.979043364524841,-0.107005387544632,0.998129725456238,0,12,20,34,70,8,20.3999996185303,24,19.2000007629395,20.9000015258789,20,8,9,3,40.9000015258789
"2106",7221017,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,8,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,0,1,1.1182222366333,84.8214263916016,85,17,0,12,0,21,0,0,7.19999980926514,0,4.80000019073486,5,4,0,9,13.8000001907349,0.108885832130909,0.841014862060547,0.148323982954025,1.0335088968277,0.183434620499611,1.01741635799408,0.0828765109181404,0.954156458377838,0,9,16,2,37,5,1.20000004768372,12.6857147216797,12,10.4714288711548,7,3,3,1,17.4714279174805
"2107",7221019,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,11,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,-0.0034620463848114,57.1428565979004,58,12,0,0,2,0,0,1.20000004768372,0,0,0.300000011920929,3,1,2,6,6.30000019073486,0.136429890990257,0.857777237892151,0.188029140233994,1.01263391971588,0.211318865418434,1.00605463981628,0.126078277826309,0.92655223608017,0,9,0,1,0,0,0.600000023841858,0,0,0.150000005960464,3,3,0,0,3.15000009536743
"2108",7221020,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,8,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,1,0,0.276959002017975,69.6428604125977,70,14,0,0,0,29,0,0,9.94285678863525,0,2.48571419715881,4,5,3,12,14.4857139587402,-0.107590287923813,1.11399960517883,-0.100148238241673,1.01161277294159,-0.133917361497879,1.00550019741058,-0.0470050610601902,1.06585192680359,0,9,0,5,0,0,3,0,0,0.75,10,3,5,2,10.75
"2109",7221021,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,8,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,0.0900116413831711,60.7142868041992,61,13,0,18,9,56,8,5.40000009536743,19.2000007629395,19.2000007629395,15.4499998092651,7,6,3,16,31.4500007629395,0.134035110473633,0.858318567276001,0.0616755336523056,0.911079585552216,0.12371464073658,0.961018025875092,-0.0179539043456316,0.766951858997345,0,9,24,9,70,7,5.40000009536743,24,16.7999992370605,17.5499992370605,17,9,6,2,34.5499992370605
"2110",7221022,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-1.12514626979828,15.1785736083984,16,4,0,0,7,6,0,4.19999980926514,2.05714297294617,0,1.56428575515747,1,1,0,2,3.56428575515747,-0.0876092165708542,1.11224913597107,-0.07972052693367,1.00853526592255,-0.0995489656925201,1.00975513458252,-0.0438349880278111,1.06494116783142,0,9,0,2,41,0,1.20000004768372,14.0571432113647,0,3.81428575515747,8,3,5,0,11.8142852783203
"2111",7221023,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,10,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,0.276959002017975,67.8571395874023,68,14,0,0,0,70,0,0,24,0,6,4,4,3,11,17,0.129309728741646,0.858370304107666,0.132339432835579,1.03079867362976,0.165842473506927,1.01388871669769,0.0717842653393745,0.952490031719208,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",7221026,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,7,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-1.87293577194214,0.892853736877441,1,1,0,4,0,0,0,0,0,0,1,0,1,1,2,3,-0.0780271217226982,1.10208415985107,-0.0787463784217834,1.00754141807556,-0.0995489656925201,1.00975513458252,-0.0419071279466152,1.06410491466522,0,9,6,7,0,0,4.19999980926514,0,0,2.54999995231628,2,2,0,0,4.55000019073486
"2113",7221028,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,7,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,2.61380124092102,99.1071395874023,100,20,0,24,15,39,9,9,13.3714284896851,21.6000003814697,16.9928569793701,2,1,2,5,21.9928569793701,-0.152859598398209,1.06336104869843,-0.116822309792042,0.996042013168335,-0.108577713370323,1.01683497428894,-0.10949519276619,0.992318451404572,0,9,24,32,53,8,19.2000007629395,18.1714286804199,19.2000007629395,20.1428565979004,7,4,1,2,27.1428565979004
"2114",7221030,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,7,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-1.49904108047485,7.14285373687744,8,2,0,0,4,8,0,2.40000009536743,2.7428572177887,0,1.28571438789368,2,0,0,2,3.28571438789368,-0.0827504619956017,1.10808312892914,-0.0792388692498207,1.00805580615997,-0.0995489656925201,1.00975513458252,-0.0428821705281734,1.06455516815186,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",7221036,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,0.650853753089905,76.7857131958008,77,16,0,0,0,10,0,0,3.42857146263123,0,0.857142865657806,4,4,0,8,8.85714244842529,-0.113567493855953,1.11094200611115,-0.0891963019967079,1.01373040676117,-0.118574023246765,1.01670503616333,-0.0414203517138958,1.06385886669159,0,14,6,0,17,1,0,5.82857131958008,2.40000009536743,3.55714273452759,12,5,5,2,15.5571422576904
"2116",7221038,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,0,1,0,0,-0.564304172992706,27.6785736083984,28,6,0,10,5,15,1,3,5.14285707473755,2.40000009536743,5.13571405410767,3,1,1,5,10.1357135772705,-0.0952182784676552,1.11545896530151,-0.0915936082601547,1.0139274597168,-0.108577713370323,1.01683497428894,-0.0563505999743938,1.06541955471039,0,8,0,6,26,0,3.59999990463257,8.91428565979004,0,3.12857151031494,12,5,6,1,15.1285715103149
"2117",7221040,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,1.95948541164398,95.5357131958008,96,20,0,16,7,44,3,4.19999980926514,15.08571434021,7.19999980926514,10.6214284896851,8,5,3,16,26.6214294433594,-0.137865856289864,1.08647584915161,-0.128798693418503,0.977507352828979,-0.152552470564842,0.979043364524841,-0.0776837840676308,1.04934144020081,0,13,20,18,63,7,10.8000001907349,21.6000003814697,16.7999992370605,17.2999992370605,16,7,6,3,33.2999992370605
"2118",7221041,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,0.370432704687119,71.4285736083984,72,15,0,0,3,35,0,1.79999995231628,12,0,3.45000004768372,5,4,1,10,13.4499998092651,0.126976817846298,0.857879638671875,0.150098785758018,1.03338897228241,0.17455866932869,1.01677048206329,0.0955086052417755,0.95160037279129,0,10,14,5,43,0,3,14.7428569793701,0,7.93571424484253,9,5,3,1,16.9357147216797
"2119",7221042,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,0,1,0.183485329151154,80.3571395874023,81,17,0,8,6,15,1,3.59999990463257,5.14285707473755,2.40000009536743,4.7857141494751,5,6,3,14,18.7857131958008,-0.106146976351738,1.11452770233154,-0.109348244965076,1.00462901592255,-0.142733931541443,0.994514942169189,-0.0550915561616421,1.06573438644409,0,9,20,15,54,6,9,18.5142860412598,14.3999996185303,15.4785709381104,15,6,6,3,30.4785709381104
"2120",7221043,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,0,0,58.0357131958008,0.854783535003662,0.13471645116806,1,0,1,0,0,0,-1.12514626979828,14.2857131958008,15,3,0,0,0,7,0,0,2.40000009536743,0,0.600000023841858,1,0,0,1,1.60000002384186,0.167343556880951,0.822914481163025,0.215434938669205,0.977530539035797,0.26416352391243,0.935983180999756,0.123078636825085,0.930177867412567,0,10,0,0,23,0,0,7.88571405410767,0,1.97142851352692,6,2,4,0,7.97142839431763
"2121",7221045,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,0,1,1.30516958236694,86.6071395874023,87,18,0,20,2,37,8,1.20000004768372,12.6857147216797,19.2000007629395,13.2714290618896,5,6,3,14,27.2714290618896,0.104484349489212,0.832900166511536,0.0823667496442795,0.968988001346588,0.140381276607513,0.990737318992615,0.00396270211786032,0.84786719083786,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",7221046,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,8,1,0,47.976188659668,1.11723899841309,-0.100051522254944,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,8,12,0,4.80000019073486,4.11428594589233,0,2.22857141494751,4,7,3,14,16.2285709381104,-0.100923873484135,1.1067488193512,-0.103776678442955,1.0093674659729,-0.142733931541443,0.994514942169189,-0.0461172498762608,1.06565380096436,0,9,0,7,9,0,4.19999980926514,3.08571434020996,0,1.82142853736877,13,7,3,3,14.8214282989502
"2123",7221049,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,1,0,-0.0969357341527939,53.5714302062988,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138847649097443,0.856891393661499,0.225388333201408,0.960729122161865,0.276112735271454,0.911734461784363,0.129100531339645,0.922640681266785,0,10,0,0,11,0,0,3.77142858505249,0,0.942857146263123,8,5,3,0,8.94285678863525
"2124",7221051,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,0,0,58.0357131958008,0.854783535003662,0.13471645116806,0,1,0,0,0,1,0.837801158428192,82.1428604125977,83,17,0,0,0,10,1,0,3.42857146263123,2.40000009536743,1.45714282989502,5,3,3,11,12.457142829895,0.115566283464432,0.850132942199707,0.15516722202301,1.03260505199432,0.165842473506927,1.01388871669769,0.114623568952084,0.939029812812805,0,11,11,0,22,2,0,7.54285717010498,4.80000019073486,5.83571434020996,17,8,6,3,22.83571434021
"2125",7221054,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,11,1,0,47.976188659668,1.11723899841309,-0.100051522254944,0,1,0,0,1,0,0.0900116413831711,58.9285697937012,59,12,0,0,6,35,0,3.59999990463257,12,0,3.90000009536743,3,5,1,9,12.8999996185303,-0.104722484946251,1.11496353149414,-0.0969523265957832,1.0129930973053,-0.122167490422726,1.01512277126312,-0.0519422106444836,1.06618046760559,0,12,0,2,43,0,1.20000004768372,14.7428569793701,0,3.98571419715881,11,4,5,2,14.9857139587402
"2126",7221055,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,10,0,0,58.0357131958008,0.854783535003662,0.13471645116806,1,0,0,1,0,0,-1.03167259693146,29.4642810821533,30,6,0,4,7,9,0,4.19999980926514,3.08571434020996,0,2.82142853736877,1,2,0,3,5.8214282989502,0.164581552147865,0.828007817268372,0.19071164727211,1.00992119312286,0.241812154650688,0.972990155220032,0.101467587053776,0.948793828487396,0,10,0,8,28,0,4.80000019073486,9.60000038146973,0,3.60000014305115,5,2,3,0,8.60000038146973
"2127",7221056,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-1.49904108047485,5.35714054107666,6,2,0,0,4,0,0,2.40000009536743,0,0,0.600000023841858,3,0,0,3,3.59999990463257,-0.0827504619956017,1.10808312892914,-0.0797823071479797,1.00859498977661,-0.102465093135834,1.01297271251678,-0.0405453629791737,1.0633807182312,0,9,6,0,18,0,0,6.17142868041992,0,3.04285717010498,6,3,3,0,9.04285717010498
"2128",7221059,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,1,8,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,0,1,0,0,-0.283883094787598,35.7142868041992,36,8,0,0,8,0,0,4.80000019073486,0,0,1.20000004768372,3,1,0,4,5.19999980926514,-0.099198006093502,1.11579358577728,-0.082580141723156,1.01091980934143,-0.105472221970558,1.01531636714935,-0.0425895042717457,1.06442582607269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",7221587,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,9,1,0,47.976188659668,1.11723899841309,-0.100051522254944,1,0,1,0,0,0,-0.751251518726349,24.1071472167969,25,5,0,2,0,3,0,0,1.02857148647308,0,0.757142901420593,3,3,0,6,6.75714302062988,-0.0926336646080017,1.11477327346802,-0.0853567495942116,1.01253116130829,-0.111790172755718,1.01756155490875,-0.0410799048841,1.06367838382721,0,9,2,0,0,0,0,0,0,0.5,8,4,4,0,8.5
"2130",7221591,722,"BUTERE/M",0,"BUTERE","BUTERE WEST",0,0,0,8,0,0,58.0357131958008,0.854783535003662,0.13471645116806,1,0,0,1,0,0,-0.190409421920776,48.2142868041992,49,10,0,14,0,8,4,0,2.7428572177887,9.60000038146973,6.58571434020996,5,6,3,14,20.58571434021,0.141289606690407,0.855658710002899,0.114799804985523,1.01926004886627,0.140381276607513,0.990737318992615,0.0663988888263702,0.950313687324524,0,9,4,7,32,7,4.19999980926514,10.9714288711548,16.7999992370605,8.99285697937012,14,8,3,3,22.9928569793701
